Honors College,199H,Monique,Balbuena,Sp St Sports Culture,4.0,4.23,4.0,4.0,4.54,4.54,4.0
Honors College,199H,Louise,Bishop,Sp St Theatre Arts,3.92,4.08,3.75,4.0,4.25,4.25,3.58
Honors College,199H,Mark,Carey,Sp St Storytelling,4.57,4.57,4.43,4.43,4.86,4.86,4.43
Honors College,199H,Shaul,Cohen,Sp St Rights & Values,4.41,4.29,4.0,3.88,4.29,4.06,4.47
Honors College,199H,Sander,Goldberg,Sp St Ethics,4.21,3.79,3.5,3.92,4.43,4.14,3.86
Honors College,199H,Kevin,Hatfield,Sp St Unforeseen Eugen,3.57,3.57,2.79,3.64,3.85,3.77,3.21
Honors College,199H,Samantha,Hopkins,Sp St Neuroscience,4.21,4.43,4.07,4.0,4.64,4.43,3.79
Honors College,199H,Ocean,Howell,Sp St Eug Bike Touring,4.4,4.4,4.0,4.27,4.67,4.33,4.07
Honors College,199H,Terry,Hunt,Sp St Decision-making,4.06,4.11,3.56,4.06,4.11,4.06,4.06
Honors College,199H,Trond,Jacobsen,Sp St Debate,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Honors College,199H,Vera,Keller,Sp St Science Fiction,4.32,4.24,4.09,4.34,4.21,4.2,3.85
Honors College,199H,Susanna,Lim,Sp St E Asian Pop Cul,4.33,4.42,4.0,4.42,4.17,4.25,4.08
Honors College,199H,Thomas,Lininger,Sp St Debate,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Honors College,199H,Jeffrey,Measelle,Sp St Debate,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Honors College,199H,Barbara,Mossberg,Sp St Memoir Writing,4.0,4.43,3.71,4.14,4.86,3.83,4.0
Honors College,199H,Abigail,Owen,Sp St Camera Science,3.3,3.4,3.0,3.3,3.9,3.5,2.9
Honors College,199H,Casey,Shoop,Sp St Beyond Moonwalk,4.0,4.0,3.8,4.0,4.4,4.4,4.0
Honors College,199H,Helen,Southworth,Sp St Condense Fiction,4.08,4.08,3.83,4.17,4.33,4.25,3.82
Honors College,199H,Monique,Balbuena,Sp St Into the Wild,3.81,4.06,3.5,4.0,3.88,3.75,3.5
Honors College,199H,Louise,Bishop,Sp St Student Ldrship,4.0,4.42,4.08,4.08,4.58,4.42,3.83
Honors College,199H,Joel,Black,Sp St Polit Activism,3.71,4.0,3.71,4.14,4.14,4.14,4.14
Honors College,199H,Mark,Carey,Sp St Global Health,4.24,4.29,4.12,4.35,4.53,4.35,4.0
Honors College,199H,Shaul,Cohen,Sp St Social Issues,4.77,4.69,4.38,4.62,4.69,4.62,4.77
Honors College,199H,Sander,Goldberg,Sp St Ethics/Morality,4.0,4.4,3.87,3.93,4.13,4.13,3.8
Honors College,199H,Kevin,Hatfield,Sp St Cul in Kitchen,4.25,3.83,3.67,3.75,4.08,3.75,3.67
Honors College,199H,Samantha,Hopkins,Sp St Media Storm,4.19,4.12,3.69,4.0,3.94,3.94,3.75
Honors College,199H,Ocean,Howell,Sp St Out White Box,4.13,4.07,3.93,4.0,4.13,4.07,4.0
Honors College,199H,Barbara,Mossberg,Sp St Art & Politics,4.5,4.75,3.75,4.12,4.5,4.12,4.25
Honors College,199H,Abigail,Owen,Sp St Pac NW Food,3.64,3.86,3.29,3.71,3.86,3.93,3.62
Honors College,199H,Roxann,Prazniak,Sp St Scene Eugene,4.64,4.57,3.86,4.29,4.21,3.86,4.43
Honors College,199H,Matthew,Sandler,Sp St Music History,4.31,4.38,4.06,4.25,4.44,4.25,4.38
Honors College,199H,Casey,Shoop,Sp St Undergrad Resrch,4.4,4.4,3.87,4.13,4.6,4.4,4.2
Honors College,199H,Kelly,Sutherland,Sp St Speak Up,4.22,4.33,4.0,4.22,4.67,4.0,4.11
Honors College,199H,Louise,Bishop,Sp St Mod Wrld SciFi,4.38,4.44,3.94,4.31,4.62,4.62,4.06
Honors College,199H,Joel,Black,Sp St Gender/Activism,4.33,4.33,4.5,4.0,5.0,4.33,4.33
Honors College,199H,Jennifer,Bright,Sp St Food in Pac NW,4.07,4.0,3.36,3.86,4.14,3.93,3.57
Honors College,199H,Mark,Carey,Sp St Sustainability,3.85,3.77,3.31,3.46,4.46,4.0,3.23
Honors College,199H,Mai-Lin,Cheng,Sp St Write to Live,4.0,4.0,3.8,3.8,4.4,4.4,3.8
Honors College,199H,Frances,Cogan,Sp St Nurturing Writer,4.09,4.18,3.73,3.82,4.73,4.27,4.27
Honors College,199H,Benjamin,DeLee,Sp St Sports & Society,3.93,4.07,3.87,4.07,4.0,3.53,3.73
Honors College,199H,Samantha,Hopkins,Sp St Science-Pop Cult,4.08,4.08,3.69,3.62,4.08,3.92,3.62
Honors College,199H,Ocean,Howell,Sp St Art Beyond Box,4.2,4.13,3.73,4.07,4.2,4.4,4.0
Honors College,199H,Vera,Keller,Sp St Cinema's Culture,4.33,4.33,3.83,4.17,4.33,4.5,3.92
Honors College,199H,Susanna,Lim,Sp St Ethics/Morality,4.56,4.38,4.25,4.38,4.56,4.38,4.38
Honors College,199H,Roxann,Prazniak,Sp St Living Language,4.5,4.5,3.75,4.12,5.0,4.38,3.75
Honors College,199H,Daniel,Rosenberg,Sp St Lead the Way,4.07,4.07,3.71,3.79,4.5,4.21,3.64
Honors College,199H,Matthew,Sandler,Sp St Explore Theatre,4.0,4.11,3.78,3.67,4.56,4.11,3.22
Honors College,199H,Helen,Southworth,Sp St Media Storm,4.47,4.6,4.2,4.33,4.2,4.4,4.33
Honors College,199H,Kelly,Sutherland,Sp St Music in the US,4.15,4.15,3.54,4.23,4.31,3.92,3.77
Honors College,199H,Matthew,Augustine,Sp St Film,4.64,4.54,4.09,4.27,4.64,4.46,3.82
Honors College,199H,Louise,Bishop,Sp St Portentous Pop,4.43,4.0,3.57,3.86,4.86,4.71,3.86
Honors College,199H,Jennifer,Bright,Sp St Food,3.82,3.82,3.12,3.59,4.12,4.12,3.06
Honors College,199H,Mark,Carey,Sp St Theater,4.9,4.8,4.6,4.6,5.0,4.6,4.1
Honors College,199H,Mai-Lin,Cheng,Sp St Identities,3.38,3.62,3.31,3.31,4.0,3.46,3.38
Honors College,199H,Frances,Cogan,Sp St Get Published,3.62,3.92,3.54,3.38,4.69,4.08,3.38
Honors College,199H,Joseph,Fracchia,Sp St Sustainability,4.13,4.33,4.13,4.2,4.4,4.2,3.73
Honors College,199H,Samantha,Hopkins,Sp St Scientific Res,4.4,4.3,4.3,4.3,4.5,4.6,4.0
Honors College,199H,Ocean,Howell,Sp St Music,4.53,4.53,4.0,4.33,4.0,4.2,4.21
Honors College,199H,Vera,Keller,Sp St NW Foraging,4.0,3.73,3.36,3.09,4.73,4.18,4.0
